"","unique.id","species","number.caught","weight.caught"
"67877","T-2004-434-78",10,9.66850828729282,11.8922651933702
"67882","T-2004-434-78",23,0.966850828729282,0.00870165745856353
"67878","T-2004-434-78",40,70.5801104972376,12.085635359116
"67899","T-2004-434-78",304,5.80110497237569,0.0425414364640884
"67889","T-2004-434-78",314,1.93370165745856,0.0174033149171271
"67904","T-2004-434-78",320,0.966850828729282,0.0531767955801105
"67890","T-2004-434-78",340,0.966850828729282,0.000966850828729282
"67883","T-2004-434-78",620,0.966850828729282,0.262983425414365
"67891","T-2004-434-78",623,2.90055248618785,0.0135359116022099
"67935","T-2004-434-80",40,347.207446808511,38.2579787234043
"67918","T-2004-434-80",64,10.5166140776024,0.112177216827759
"67915","T-2004-434-80",314,1.86170212765957,0.0186170212765957
"67919","T-2004-434-80",350,4.65425531914894,0.00930851063829787
"67921","T-2004-434-80",620,7.4468085106383,1.3031914893617
"67917","T-2004-434-80",623,7.4468085106383,0.0242021276595745
"67967","T-2004-434-81",40,88.4722222222222,9.23611111111111
"67960","T-2004-434-81",314,0.972222222222222,0.00194444444444444
"67949","T-2004-434-81",350,3.88888888888889,0.00777777777777778
"67973","T-2004-434-81",620,0.972222222222222,0.184722222222222
"67965","T-2004-434-81",623,4.86111111111111,0.0233333333333333
"67985","T-2004-434-82",40,382.162162162162,36.0405405405405
"67982","T-2004-434-82",304,2.83783783783784,0.0359459459459459
"67997","T-2004-434-82",314,0.945945945945946,0.00189189189189189
"67977","T-2004-434-82",620,1.89189189189189,0.0851351351351351
"67989","T-2004-434-82",623,6.62162162162162,0.0359459459459459
"68013","T-2004-434-83",10,4.14201183431953,0.854289940828402
"68002","T-2004-434-83",40,1.03550295857988,0.0931952662721893
"68033","T-2004-434-83",42,2.07100591715976,0.295118343195266
"68016","T-2004-434-83",314,1.03550295857988,0.00103550295857988
"68004","T-2004-434-83",340,1.03550295857988,0.00207100591715976
"68009","T-2004-434-83",623,1.03550295857988,0.00517751479289941
"68068","T-2004-434-84",40,6.14035087719298,0.450292397660819
"68045","T-2004-434-84",314,4.09356725146199,0.0184210526315789
"68091","T-2004-434-85",40,17.296511627907,1.37354651162791
"68098","T-2004-434-85",64,1.01744186046512,0.00508720930232558
"68096","T-2004-434-85",314,2.03488372093023,0.0142441860465116
"68112","T-2004-434-86",40,293.67816091954,33.4913793103448
"68113","T-2004-434-86",60,1.00574712643678,0.281609195402299
"68103","T-2004-434-86",64,1238.07471264368,2.3132183908046
"68120","T-2004-434-87",40,154.237288135593,12.3587570621469
"68123","T-2004-434-87",64,215.536723163842,0.176977401129944
"68124","T-2004-434-87",314,2.96610169491525,0.0148305084745763
"68176","T-2004-434-88",40,61.6477272727273,4.27556818181818
"68177","T-2004-434-88",301,0.994318181818182,0.145170454545455
"68179","T-2004-434-88",304,6.96022727272727,0.0338068181818182
"68162","T-2004-434-88",314,0.994318181818182,0.00795454545454545
"68151","T-2004-434-88",350,0.994318181818182,0.0238636363636364
"68159","T-2004-434-88",620,3.97727272727273,1.14346590909091
"68178","T-2004-434-88",623,0.994318181818182,0.00298295454545455
"68190","T-2004-434-89",40,90.5523255813954,6.81686046511628
"68208","T-2004-434-89",64,11.4949037592399,0.157097018042945
"68205","T-2004-434-89",304,3.05232558139535,0.034593023255814
"68193","T-2004-434-89",314,5.08720930232558,0.0122093023255814
"68187","T-2004-434-89",340,1.01744186046512,0.00203488372093023
"68200","T-2004-434-89",350,1.01744186046512,0.0295058139534884
"68188","T-2004-434-89",616,1.01744186046512,0.00915697674418605
"68189","T-2004-434-89",620,2.03488372093023,0.0193313953488372
"68186","T-2004-434-89",623,2.03488372093023,0.0111918604651163
"68257","T-2004-434-90",10,0.961538461538461,0.346153846153846
"68262","T-2004-434-90",40,70.1923076923077,7.88461538461538
"68266","T-2004-434-90",60,6.84678560124504,1.30088926423656
"68240","T-2004-434-90",64,14.4844208541338,0.195539681530806
"68259","T-2004-434-90",304,0.961538461538461,0.00480769230769231
"68256","T-2004-434-90",350,4.80769230769231,0.00769230769230769
"68261","T-2004-434-90",620,3.84615384615385,1.10576923076923
"68246","T-2004-434-90",623,12.5,0.0480769230769231
"68280","T-2004-434-91",10,6.92090395480226,6.81214689265537
"68271","T-2004-434-91",40,223.446327683616,26.6949152542373
"68281","T-2004-434-91",118,0.988700564971751,0.512146892655367
"68283","T-2004-434-91",304,20.7627118644068,0.0830508474576271
"68293","T-2004-434-91",314,0.988700564971751,0.00395480225988701
"68277","T-2004-434-91",350,9.88700564971751,0.015819209039548
"68268","T-2004-434-91",616,0.988700564971751,0.00889830508474576
"68273","T-2004-434-91",620,1.9774011299435,1.08757062146893
"68275","T-2004-434-91",623,3.95480225988701,0.019774011299435
"68317","T-2004-434-92",40,130.277777777778,16.1388888888889
"68307","T-2004-434-92",304,1.94444444444444,0.0194444444444444
"68308","T-2004-434-92",340,0.972222222222222,0.00194444444444444
"68340","T-2004-434-93",40,132.244318181818,12.5284090909091
"68335","T-2004-434-93",60,0.994318181818182,0.178977272727273
"68334","T-2004-434-93",64,39.7727272727273,0.288352272727273
"68349","T-2004-434-93",314,0.994318181818182,0.00298295454545455
"68348","T-2004-434-93",340,0.994318181818182,0.000994318181818182
"68325","T-2004-434-93",623,0.994318181818182,0.00596590909090909
"68363","T-2004-434-94",31,1,0.002
"68367","T-2004-434-94",40,168,16.3
"68376","T-2004-434-94",64,121,1.05
"68373","T-2004-434-94",314,1,0.01
"68382","T-2004-434-95",10,6.73076923076923,9.47115384615384
"68386","T-2004-434-95",40,154.807692307692,18.6538461538461
"68379","T-2004-434-95",64,5037.5,26.0576923076923
"68402","T-2004-434-96",10,10.8757062146893,13.6440677966102
"68405","T-2004-434-96",40,150.282485875706,11.0734463276836
"68399","T-2004-434-96",64,2002.1186440678,2.96610169491525
"68442","T-2004-434-97",10,82.5284090909091,81.1363636363636
"68445","T-2004-434-97",40,95.4545454545455,13.9204545454545
"68434","T-2004-434-97",42,3.21164772727273,0.460617897727273
"68437","T-2004-434-97",60,7.08019874674203,1.80545068041922
"68435","T-2004-434-97",64,44.9346237861195,0.307053262538483
"68408","T-2004-434-97",118,5.96590909090909,3.42045454545455
"68446","T-2004-434-97",301,0.994318181818182,0.375852272727273
"68433","T-2004-434-97",304,0.994318181818182,0.00994318181818182
"68448","T-2004-434-97",340,3.97727272727273,0.00994318181818182
"68413","T-2004-434-97",620,0.994318181818182,0.571732954545454
"68447","T-2004-434-97",623,0.994318181818182,0.00894886363636364
"68452","T-2004-434-98",10,102.414772727273,122.301136363636
"68458","T-2004-434-98",30,1.98863636363636,17.2017045454545
"68491","T-2004-434-98",40,1.98863636363636,0.178977272727273
"68492","T-2004-434-98",42,91.2107954545454,15.5526278409091
"68450","T-2004-434-98",43,430.539772727273,97.7414772727273
"68457","T-2004-434-98",50,1.98863636363636,4.51420454545454
"68483","T-2004-434-98",60,21.2405962402261,3.50469837963731
"68490","T-2004-434-98",118,0.994318181818182,0.457386363636364
"68487","T-2004-434-98",300,9.30582386363636,2.40441051136364
"68463","T-2004-434-98",301,4.97159090909091,0.740767045454545
"68472","T-2004-434-98",320,14.9147727272727,9.19744318181818
"68462","T-2004-434-98",340,0.994318181818182,0.00397727272727273
"68479","T-2004-434-98",361,0.994318181818182,0.000994318181818182
"68454","T-2004-434-98",640,2.98295454545455,1.04403409090909
"68515","T-2004-434-99",10,16.9034090909091,4.32528409090909
"68512","T-2004-434-99",12,0.994318181818182,1.14346590909091
"68497","T-2004-434-99",42,155.764914772727,22.7057528409091
"68494","T-2004-434-99",43,213.778409090909,35.7954545454545
"68498","T-2004-434-99",60,7.08019874674203,0.665538682193751
"68514","T-2004-434-99",204,1.27670454545455,1.43002840909091
"68513","T-2004-434-99",300,12.1545454545455,3.95619318181818
"68504","T-2004-434-99",301,2.98295454545455,1.44176136363636
"68509","T-2004-434-99",320,7.95454545454545,4.12642045454546
"63654","T-2004-434-100",10,70.1977401129944,72.9661016949153
"63660","T-2004-434-100",40,286.723163841808,52.5988700564972
"63652","T-2004-434-100",42,0.958050847457627,0.121239406779661
"63646","T-2004-434-100",64,3.72339632126037,0.00744679264252074
"63656","T-2004-434-100",300,0.566525423728814,0.135649717514124
"63649","T-2004-434-100",340,0.988700564971751,0.000988700564971751
"63658","T-2004-434-100",620,1.9774011299435,1.54237288135593
"63671","T-2004-434-101",10,913.778409090909,529.971590909091
"63675","T-2004-434-101",40,6.96022727272727,1.640625
"63683","T-2004-434-101",42,1.60582386363636,0.282331676136364
"63674","T-2004-434-101",60,1571.80412177673,283.915969744355
"63669","T-2004-434-101",118,0.994318181818182,0.594602272727273
"63689","T-2004-434-101",300,0.189914772727273,0.0306946022727273
"63723","T-2004-434-102",10,4.09356725146199,0.85453216374269
"63692","T-2004-434-102",42,7.16374269005848,1.6374269005848
"63696","T-2004-434-102",43,34.7953216374269,9.82456140350877
"63712","T-2004-434-102",60,1.0233918128655,0.243567251461988
"63691","T-2004-434-102",64,3.07017543859649,0.0112573099415205
"63710","T-2004-434-102",301,1.0233918128655,0.450292397660819
"63716","T-2004-434-102",340,1.0233918128655,0.00204678362573099
"63745","T-2004-434-103",10,5.76923076923077,0.0384615384615385
"63737","T-2004-434-103",30,0.961538461538461,3.26923076923077
"63743","T-2004-434-103",42,4.80769230769231,1.05769230769231
"63727","T-2004-434-103",43,55.7692307692308,9.23076923076923
"63738","T-2004-434-103",204,0.961538461538461,0.817307692307692
"63740","T-2004-434-103",300,14.4230769230769,1.82692307692308
"63742","T-2004-434-103",320,0.961538461538461,0.288461538461538
"63739","T-2004-434-103",610,0.961538461538461,0.0269230769230769
"63761","T-2004-434-104",42,9.94318181818182,0.546875
"63753","T-2004-434-104",43,153.125,21.1789772727273
"63760","T-2004-434-104",60,9.94318181818182,0.994318181818182
"63748","T-2004-434-104",63,3.97727272727273,0.253551136363636
"63749","T-2004-434-104",300,2.98295454545455,0.616477272727273
"63750","T-2004-434-104",301,2.98295454545455,1.45170454545455
"63756","T-2004-434-104",320,2.98295454545455,0.879971590909091
"63797","T-2004-434-105",10,35.5932203389831,19.0819209039548
"63801","T-2004-434-105",30,0.988700564971751,0.0019774011299435
"63800","T-2004-434-105",40,652.542372881356,73.8559322033898
"63785","T-2004-434-105",43,0.988700564971751,0.108757062146893
"63790","T-2004-434-105",300,0.988700564971751,0.100847457627119
"63799","T-2004-434-105",304,2.96610169491525,0.0494350282485876
"63792","T-2004-434-105",620,7.90960451977401,5.53672316384181
"63829","T-2004-434-106",10,52.5,33.3529411764706
"63818","T-2004-434-106",23,2.05882352941176,0.0370588235294118
"63820","T-2004-434-106",40,55.5882352941177,7.56617647058824
"63811","T-2004-434-106",42,3.6575,0.589080882352941
"63810","T-2004-434-106",118,10.2941176470588,4.375
"63838","T-2004-434-106",301,1.02941176470588,0.212058823529412
"63844","T-2004-434-106",304,36.0294117647059,0.324264705882353
"63805","T-2004-434-106",340,3.08823529411765,0.00720588235294118
"63831","T-2004-434-106",350,2.05882352941176,0.0555882352941177
"63843","T-2004-434-106",620,14.4117647058824,3.03676470588235
"63834","T-2004-434-106",623,1.02941176470588,0.00308823529411765
"63860","T-2004-434-108",10,41.3461538461538,48.75
"63849","T-2004-434-108",40,20.1923076923077,2.59615384615385
"63868","T-2004-434-108",42,39.1326923076923,8.01778846153846
"63862","T-2004-434-108",60,102.701784018676,20.8826960837974
"63848","T-2004-434-108",118,3.84615384615385,2.45192307692308
"63859","T-2004-434-108",300,0.918269230769231,0.323211538461538
"63856","T-2004-434-108",301,3.84615384615385,0.591346153846154
"63869","T-2004-434-108",304,11.5384615384615,0.1
"63861","T-2004-434-108",340,1.92307692307692,0.00480769230769231
"63866","T-2004-434-108",620,19.2307692307692,5.96153846153846
"63896","T-2004-434-109",10,71.6867469879518,29.6234939759036
"63916","T-2004-434-109",40,135.993975903614,23.6144578313253
"63899","T-2004-434-109",42,0.681024096385542,0.16432078313253
"63890","T-2004-434-109",118,13.7048192771084,9.85692771084337
"63912","T-2004-434-109",300,0.201355421686747,0.00470075301204819
"63887","T-2004-434-109",304,7.37951807228916,0.0780120481927711
"63879","T-2004-434-109",314,2.10843373493976,0.0052710843373494
"63894","T-2004-434-109",340,9.48795180722892,0.0137048192771084
"63882","T-2004-434-109",350,1.05421686746988,0.0316265060240964
"63885","T-2004-434-109",616,1.05421686746988,0.00737951807228916
"63874","T-2004-434-109",620,11.5963855421687,1.68674698795181
"63876","T-2004-434-109",623,3.16265060240964,0.0158132530120482
"63971","T-2004-434-110",10,41.7613636363636,26.5482954545455
"63972","T-2004-434-110",40,126.278409090909,24.1619318181818
"63947","T-2004-434-110",42,0.994318181818182,0.0676136363636364
"63946","T-2004-434-110",60,39.7727272727273,8.45170454545454
"63952","T-2004-434-110",118,0.994318181818182,1.640625
"63974","T-2004-434-110",340,0.994318181818182,0.00298295454545455
"63986","T-2004-434-112",10,7.69230769230769,6.10576923076923
"63997","T-2004-434-112",40,62.5,16.4423076923077
"64001","T-2004-434-112",60,2.88461538461538,0.519230769230769
"64015","T-2004-434-113",10,19.2307692307692,14.2307692307692
"64006","T-2004-434-113",40,183.653846153846,21.4423076923077
"64034","T-2004-434-113",60,0.961538461538461,0.223076923076923
"64017","T-2004-434-113",301,0.961538461538461,0.105769230769231
"64007","T-2004-434-113",501,0.961538461538461,1.57692307692308
"64036","T-2004-434-113",620,0.961538461538461,0.75
"64021","T-2004-434-113",623,0.961538461538461,0.00192307692307692
"64045","T-2004-434-114",10,2.98295454545455,4.62357954545455
"64039","T-2004-434-114",40,131.25,16.6051136363636
"64049","T-2004-434-114",64,0.994318181818182,0.00596590909090909
"64046","T-2004-434-114",304,0.994318181818182,0.0248579545454545
"64056","T-2004-434-114",314,1.98863636363636,0.0198863636363636
"64052","T-2004-434-114",340,0.994318181818182,0.00198863636363636
"64041","T-2004-434-114",620,1.98863636363636,0.959517045454545
"64088","T-2004-434-115",10,4.97159090909091,1.09375
"64097","T-2004-434-115",40,54.6875,1.37215909090909
"64080","T-2004-434-115",42,67.7657670454545,7.85759943181818
"64089","T-2004-434-115",300,0.759659090909091,0.117662642045455
"64071","T-2004-434-115",301,1.98863636363636,1.29261363636364
"64076","T-2004-434-115",304,22.8693181818182,0.263494318181818
"64082","T-2004-434-115",340,1.98863636363636,0.00397727272727273
"64117","T-2004-434-116",10,10.5191256830601,2.10382513661202
"64123","T-2004-434-116",40,3.82513661202186,0.635928961748634
"64109","T-2004-434-116",42,137.760382513661,16.1043032786885
"64116","T-2004-434-116",43,132.92349726776,21.3251366120219
"64105","T-2004-434-116",300,0.547950819672131,0.223043715846995
"64108","T-2004-434-116",301,3.82513661202186,2.05601092896175
"64111","T-2004-434-116",304,0.956284153005464,0.0248633879781421
"64100","T-2004-434-116",320,6.69398907103825,3.58606557377049
"64104","T-2004-434-116",610,2.86885245901639,0.0994535519125683
"64149","T-2004-434-117",10,0.988700564971751,0.251129943502825
"64156","T-2004-434-117",40,20.7627118644068,1.5819209039548
"64133","T-2004-434-117",42,0.319350282485876,0.0398742937853107
"64161","T-2004-434-117",64,7.44679264252074,0.148935852850415
"64145","T-2004-434-117",300,0.188841807909605,0.110215395480226
"64143","T-2004-434-117",301,0.988700564971751,0.257062146892655
"64142","T-2004-434-117",304,4.94350282485876,0.0790960451977401
"64136","T-2004-434-117",314,1.9774011299435,0.0019774011299435
"64164","T-2004-434-117",610,1.9774011299435,0.023728813559322
"64141","T-2004-434-117",623,1.9774011299435,0.011864406779661
"64155","T-2004-434-117",647,4.94350282485876,0.71680790960452
"64206","T-2004-434-118",10,22.1153846153846,17.5
"64192","T-2004-434-118",40,169.230769230769,24.0384615384615
"64183","T-2004-434-118",64,3.62110521353344,0.057937683416535
"64207","T-2004-434-118",118,1.92307692307692,1.15384615384615
"64196","T-2004-434-118",301,1.92307692307692,0.432692307692308
"64186","T-2004-434-118",304,7.69230769230769,0.0913461538461538
"64205","T-2004-434-118",340,5.76923076923077,0.00961538461538461
"64190","T-2004-434-118",350,0.961538461538461,0.0307692307692308
"64182","T-2004-434-118",620,16.3461538461538,3.70192307692308
"64216","T-2004-434-119",10,225.710227272727,207.8125
"64251","T-2004-434-119",40,312.215909090909,46.2357954545455
"64211","T-2004-434-119",301,0.994318181818182,0.302272727272727
"64210","T-2004-434-119",304,0.994318181818182,0.0129261363636364
"64218","T-2004-434-119",314,2.98295454545455,0.00994318181818182
"64221","T-2004-434-119",340,13.9204545454545,0.0228693181818182
"64233","T-2004-434-119",350,3.97727272727273,0.115340909090909
"64231","T-2004-434-119",620,9.94318181818182,1.24289772727273
"64252","T-2004-434-119",623,3.97727272727273,0.0149147727272727
"64282","T-2004-434-121",10,13.6363636363636,16.4772727272727
"64299","T-2004-434-121",40,80.6818181818182,9.03409090909091
"64277","T-2004-434-121",64,569.318181818182,4.29545454545454
"64276","T-2004-434-121",350,2.27272727272727,0.0568181818181818
"64294","T-2004-434-121",610,1.13636363636364,0.0340909090909091
"64285","T-2004-434-121",616,1.13636363636364,0.00568181818181818
"64274","T-2004-434-121",620,1.13636363636364,0.375
"64291","T-2004-434-121",623,1.13636363636364,0.00227272727272727
"64313","T-2004-434-122",10,2.88461538461538,3.17307692307692
"64315","T-2004-434-122",40,185.576923076923,22.3076923076923
"64312","T-2004-434-122",64,3204.80769230769,24.3269230769231
